,,Biomass,NaturalGas,SteamUtility
2023,832,29.4,60.41,78.6
2023,833,29.4,60.41,78.6
2023,834,29.4,60.41,78.6
2023,835,29.4,60.41,78.6
2023,836,29.4,60.41,78.6
2023,837,29.4,60.41,78.6
2023,838,29.4,60.41,78.6
2023,839,29.4,60.41,78.6
2023,840,29.4,60.78,78.6
2023,841,29.4,60.78,78.6
2023,842,29.4,60.78,78.6
2023,843,29.4,60.78,78.6
2023,844,29.4,60.78,78.6
2023,845,29.4,60.78,78.6
2023,846,29.4,60.78,78.6
2023,847,29.4,60.78,78.6
2023,848,29.4,60.78,78.6
2023,849,29.4,60.78,78.6
2023,850,29.4,60.78,78.6
2023,851,29.4,60.78,78.6
2023,852,29.4,60.78,78.6
2023,853,29.4,60.78,78.6
2023,854,29.4,60.78,78.6
2023,855,29.4,60.78,78.6
2023,856,29.4,60.78,78.6
2023,857,29.4,60.78,78.6
2023,858,29.4,60.78,78.6
2023,859,29.4,60.78,78.6
2023,860,29.4,60.78,78.6
2023,861,29.4,60.78,78.6
2023,862,29.4,60.78,78.6
2023,863,29.4,60.78,78.6
2023,864,29.4,59.98,78.6
2023,865,29.4,59.98,78.6
2023,866,29.4,59.98,78.6
2023,867,29.4,59.98,78.6
2023,868,29.4,59.98,78.6
2023,869,29.4,59.98,78.6
2023,870,29.4,59.98,78.6
2023,871,29.4,59.98,78.6
2023,872,29.4,59.98,78.6
2023,873,29.4,59.98,78.6
2023,874,29.4,59.98,78.6
2023,875,29.4,59.98,78.6
2023,876,29.4,59.98,78.6
2023,877,29.4,59.98,78.6
2023,878,29.4,59.98,78.6
2023,879,29.4,59.98,78.6
2023,880,29.4,59.98,78.6
2023,881,29.4,59.98,78.6
2023,882,29.4,59.98,78.6
2023,883,29.4,59.98,78.6
2023,884,29.4,59.98,78.6
2023,885,29.4,59.98,78.6
2023,886,29.4,59.98,78.6
2023,887,29.4,59.98,78.6
2023,888,29.4,57.64,78.6
2023,889,29.4,57.64,78.6
2023,890,29.4,57.64,78.6
2023,891,29.4,57.64,78.6
2023,892,29.4,57.64,78.6
2023,893,29.4,57.64,78.6
2023,894,29.4,57.64,78.6
2023,895,29.4,57.64,78.6
2023,896,29.4,57.64,78.6
2023,897,29.4,57.64,78.6
2023,898,29.4,57.64,78.6
2023,899,29.4,57.64,78.6
2023,900,29.4,57.64,78.6
2023,901,29.4,57.64,78.6
2023,902,29.4,57.64,78.6
2023,903,29.4,57.64,78.6
2023,904,29.4,57.64,78.6
2023,905,29.4,57.64,78.6
2023,906,29.4,57.64,78.6
2023,907,29.4,57.64,78.6
2023,908,29.4,57.64,78.6
2023,909,29.4,57.64,78.6
2023,910,29.4,57.64,78.6
2023,911,29.4,57.64,78.6
2023,912,29.4,55.15,78.6
2023,913,29.4,55.15,78.6
2023,914,29.4,55.15,78.6
2023,915,29.4,55.15,78.6
2023,916,29.4,55.15,78.6
2023,917,29.4,55.15,78.6
2023,918,29.4,55.15,78.6
2023,919,29.4,55.15,78.6
2023,920,29.4,55.15,78.6
2023,921,29.4,55.15,78.6
2023,922,29.4,55.15,78.6
2023,923,29.4,55.15,78.6
2023,924,29.4,55.15,78.6
2023,925,29.4,55.15,78.6
2023,926,29.4,55.15,78.6
2023,927,29.4,55.15,78.6
2023,928,29.4,55.15,78.6
2023,929,29.4,55.15,78.6
2023,930,29.4,55.15,78.6
2023,931,29.4,55.15,78.6
2023,932,29.4,55.15,78.6
2023,933,29.4,55.15,78.6
2023,934,29.4,55.15,78.6
2023,935,29.4,55.15,78.6
2023,936,29.4,55.92,78.6
2023,937,29.4,55.92,78.6
2023,938,29.4,55.92,78.6
2023,939,29.4,55.92,78.6
2023,940,29.4,55.92,78.6
2023,941,29.4,55.92,78.6
2023,942,29.4,55.92,78.6
2023,943,29.4,55.92,78.6
2023,944,29.4,55.92,78.6
2023,945,29.4,55.92,78.6
2023,946,29.4,55.92,78.6
2023,947,29.4,55.92,78.6
2023,948,29.4,55.92,78.6
2023,949,29.4,55.92,78.6
2023,950,29.4,55.92,78.6
2023,951,29.4,55.92,78.6
2023,952,29.4,55.92,78.6
2023,953,29.4,55.92,78.6
2023,954,29.4,55.92,78.6
2023,955,29.4,55.92,78.6
2023,956,29.4,55.92,78.6
2023,957,29.4,55.92,78.6
2023,958,29.4,55.92,78.6
2023,959,29.4,55.92,78.6
2023,960,29.4,54.56,78.6
2023,961,29.4,54.56,78.6
2023,962,29.4,54.56,78.6
2023,963,29.4,54.56,78.6
2023,964,29.4,54.56,78.6
2023,965,29.4,54.56,78.6
2023,966,29.4,54.56,78.6
2023,967,29.4,54.56,78.6
2023,968,29.4,54.56,78.6
2023,969,29.4,54.56,78.6
2023,970,29.4,54.56,78.6
2023,971,29.4,54.56,78.6
2023,972,29.4,54.56,78.6
2023,973,29.4,54.56,78.6
2023,974,29.4,54.56,78.6
2023,975,29.4,54.56,78.6
2023,976,29.4,54.56,78.6
2023,977,29.4,54.56,78.6
2023,978,29.4,54.56,78.6
2023,979,29.4,54.56,78.6
2023,980,29.4,54.56,78.6
2023,981,29.4,54.56,78.6
2023,982,29.4,54.56,78.6
2023,983,29.4,54.56,78.6
2023,984,29.4,56.36,78.6
2023,985,29.4,56.36,78.6
2023,986,29.4,56.36,78.6
2023,987,29.4,56.36,78.6
2023,988,29.4,56.36,78.6
2023,989,29.4,56.36,78.6
2023,990,29.4,56.36,78.6
2023,991,29.4,56.36,78.6
2023,992,29.4,56.36,78.6
2023,993,29.4,56.36,78.6
2023,994,29.4,56.36,78.6
2023,995,29.4,56.36,78.6
2023,996,29.4,56.36,78.6
2023,997,29.4,56.36,78.6
2023,998,29.4,56.36,78.6
2023,999,29.4,56.36,78.6
2023,1000,29.4,56.36,78.6
2023,1001,29.4,56.36,78.6
2023,1002,29.4,56.36,78.6
2023,1003,29.4,56.36,78.6
2023,1004,29.4,56.36,78.6
2023,1005,29.4,56.36,78.6
2023,1006,29.4,56.36,78.6
2023,1007,29.4,56.36,78.6
2023,1008,29.4,57.41,78.6
2023,1009,29.4,57.41,78.6
2023,1010,29.4,57.41,78.6
2023,1011,29.4,57.41,78.6
2023,1012,29.4,57.41,78.6
2023,1013,29.4,57.41,78.6
2023,1014,29.4,57.41,78.6
2023,1015,29.4,57.41,78.6
2023,1016,29.4,57.41,78.6
2023,1017,29.4,57.41,78.6
2023,1018,29.4,57.41,78.6
2023,1019,29.4,57.41,78.6
2023,1020,29.4,57.41,78.6
2023,1021,29.4,57.41,78.6
2023,1022,29.4,57.41,78.6
2023,1023,29.4,57.41,78.6
2023,1024,29.4,57.41,78.6
2023,1025,29.4,57.41,78.6
2023,1026,29.4,57.41,78.6
2023,1027,29.4,57.41,78.6
2023,1028,29.4,57.41,78.6
2023,1029,29.4,57.41,78.6
2023,1030,29.4,57.41,78.6
2023,1031,29.4,57.41,78.6
2023,1032,29.4,55.29,78.6
2023,1033,29.4,55.29,78.6
2023,1034,29.4,55.29,78.6
2023,1035,29.4,55.29,78.6
2023,1036,29.4,55.29,78.6
2023,1037,29.4,55.29,78.6
2023,1038,29.4,55.29,78.6
2023,1039,29.4,55.29,78.6
2023,1040,29.4,55.29,78.6
2023,1041,29.4,55.29,78.6
2023,1042,29.4,55.29,78.6
2023,1043,29.4,55.29,78.6
2023,1044,29.4,55.29,78.6
2023,1045,29.4,55.29,78.6
2023,1046,29.4,55.29,78.6
2023,1047,29.4,55.29,78.6
2023,1048,29.4,55.29,78.6
2023,1049,29.4,55.29,78.6
2023,1050,29.4,55.29,78.6
2023,1051,29.4,55.29,78.6
2023,1052,29.4,55.29,78.6
2023,1053,29.4,55.29,78.6
2023,1054,29.4,55.29,78.6
2023,1055,29.4,55.29,78.6
2023,1056,29.4,53.16,78.6
2023,1057,29.4,53.16,78.6
2023,1058,29.4,53.16,78.6
2023,1059,29.4,53.16,78.6
2023,1060,29.4,53.16,78.6
2023,1061,29.4,53.16,78.6
2023,1062,29.4,53.16,78.6
2023,1063,29.4,53.16,78.6
2023,1064,29.4,53.16,78.6
2023,1065,29.4,53.16,78.6
2023,1066,29.4,53.16,78.6
2023,1067,29.4,53.16,78.6
2023,1068,29.4,53.16,78.6
2023,1069,29.4,53.16,78.6
2023,1070,29.4,53.16,78.6
2023,1071,29.4,53.16,78.6
2023,1072,29.4,53.16,78.6
2023,1073,29.4,53.16,78.6
2023,1074,29.4,53.16,78.6
2023,1075,29.4,53.16,78.6
2023,1076,29.4,53.16,78.6
2023,1077,29.4,53.16,78.6
2023,1078,29.4,53.16,78.6
2023,1079,29.4,53.16,78.6
2023,1080,29.4,55.34,78.6
2023,1081,29.4,55.34,78.6
2023,1082,29.4,55.34,78.6
2023,1083,29.4,55.34,78.6
2023,1084,29.4,55.34,78.6
2023,1085,29.4,55.34,78.6
2023,1086,29.4,55.34,78.6
2023,1087,29.4,55.34,78.6
2023,1088,29.4,55.34,78.6
2023,1089,29.4,55.34,78.6
2023,1090,29.4,55.34,78.6
2023,1091,29.4,55.34,78.6
2023,1092,29.4,55.34,78.6
2023,1093,29.4,55.34,78.6
2023,1094,29.4,55.34,78.6
2023,1095,29.4,55.34,78.6
2023,1096,29.4,55.34,78.6
2023,1097,29.4,55.34,78.6
2023,1098,29.4,55.34,78.6
2023,1099,29.4,55.34,78.6
2023,1100,29.4,55.34,78.6
2023,1101,29.4,55.34,78.6
2023,1102,29.4,55.34,78.6
2023,1103,29.4,55.34,78.6
2023,1104,29.4,53.62,78.6
2023,1105,29.4,53.62,78.6
2023,1106,29.4,53.62,78.6
2023,1107,29.4,53.62,78.6
2023,1108,29.4,53.62,78.6
2023,1109,29.4,53.62,78.6
2023,1110,29.4,53.62,78.6
2023,1111,29.4,53.62,78.6
2023,1112,29.4,53.62,78.6
2023,1113,29.4,53.62,78.6
2023,1114,29.4,53.62,78.6
2023,1115,29.4,53.62,78.6
2023,1116,29.4,53.62,78.6
2023,1117,29.4,53.62,78.6
2023,1118,29.4,53.62,78.6
2023,1119,29.4,53.62,78.6
2023,1120,29.4,53.62,78.6
2023,1121,29.4,53.62,78.6
2023,1122,29.4,53.62,78.6
2023,1123,29.4,53.62,78.6
2023,1124,29.4,53.62,78.6
2023,1125,29.4,53.62,78.6
2023,1126,29.4,53.62,78.6
2023,1127,29.4,53.62,78.6
2023,1128,29.4,50.13,78.6
2023,1129,29.4,50.13,78.6
2023,1130,29.4,50.13,78.6
2023,1131,29.4,50.13,78.6
2023,1132,29.4,50.13,78.6
2023,1133,29.4,50.13,78.6
2023,1134,29.4,50.13,78.6
2023,1135,29.4,50.13,78.6
2023,1136,29.4,50.13,78.6
2023,1137,29.4,50.13,78.6
2023,1138,29.4,50.13,78.6
2023,1139,29.4,50.13,78.6
2023,1140,29.4,50.13,78.6
2023,1141,29.4,50.13,78.6
2023,1142,29.4,50.13,78.6
2023,1143,29.4,50.13,78.6
2023,1144,29.4,50.13,78.6
2023,1145,29.4,50.13,78.6
2023,1146,29.4,50.13,78.6
2023,1147,29.4,50.13,78.6
2023,1148,29.4,50.13,78.6
2023,1149,29.4,50.13,78.6
2023,1150,29.4,50.13,78.6
2023,1151,29.4,50.13,78.6
2023,1152,29.4,48.62,78.6
2023,1153,29.4,48.62,78.6
2023,1154,29.4,48.62,78.6
2023,1155,29.4,48.62,78.6
2023,1156,29.4,48.62,78.6
2023,1157,29.4,48.62,78.6
2023,1158,29.4,48.62,78.6
2023,1159,29.4,48.62,78.6
2023,1160,29.4,48.62,78.6
2023,1161,29.4,48.62,78.6
2023,1162,29.4,48.62,78.6
2023,1163,29.4,48.62,78.6
2023,1164,29.4,48.62,78.6
2023,1165,29.4,48.62,78.6
2023,1166,29.4,48.62,78.6
2023,1167,29.4,48.62,78.6
2023,1168,29.4,48.62,78.6
2023,1169,29.4,48.62,78.6
2023,1170,29.4,48.62,78.6
2023,1171,29.4,48.62,78.6
2023,1172,29.4,48.62,78.6
2023,1173,29.4,48.62,78.6
2023,1174,29.4,48.62,78.6
2023,1175,29.4,48.62,78.6
2023,1176,29.4,50.53,78.6
2023,1177,29.4,50.53,78.6
2023,1178,29.4,50.53,78.6
2023,1179,29.4,50.53,78.6
2023,1180,29.4,50.53,78.6
2023,1181,29.4,50.53,78.6
2023,1182,29.4,50.53,78.6
2023,1183,29.4,50.53,78.6
2023,1184,29.4,50.53,78.6
2023,1185,29.4,50.53,78.6
2023,1186,29.4,50.53,78.6
2023,1187,29.4,50.53,78.6
2023,1188,29.4,50.53,78.6
2023,1189,29.4,50.53,78.6
2023,1190,29.4,50.53,78.6
2023,1191,29.4,50.53,78.6
2023,1192,29.4,50.53,78.6
2023,1193,29.4,50.53,78.6
2023,1194,29.4,50.53,78.6
2023,1195,29.4,50.53,78.6
2023,1196,29.4,50.53,78.6
2023,1197,29.4,50.53,78.6
2023,1198,29.4,50.53,78.6
2023,1199,29.4,50.53,78.6
2023,1200,29.4,51.61,78.6
2023,1201,29.4,51.61,78.6
2023,1202,29.4,51.61,78.6
2023,1203,29.4,51.61,78.6
2023,1204,29.4,51.61,78.6
2023,1205,29.4,51.61,78.6
2023,1206,29.4,51.61,78.6
2023,1207,29.4,51.61,78.6
2023,1208,29.4,51.61,78.6
2023,1209,29.4,51.61,78.6
2023,1210,29.4,51.61,78.6
2023,1211,29.4,51.61,78.6
2023,1212,29.4,51.61,78.6
2023,1213,29.4,51.61,78.6
2023,1214,29.4,51.61,78.6
2023,1215,29.4,51.61,78.6
2023,1216,29.4,51.61,78.6
2023,1217,29.4,51.61,78.6
2023,1218,29.4,51.61,78.6
2023,1219,29.4,51.61,78.6
2023,1220,29.4,51.61,78.6
2023,1221,29.4,51.61,78.6
2023,1222,29.4,51.61,78.6
2023,1223,29.4,51.61,78.6
2023,1224,29.4,49.61,78.6
2023,1225,29.4,49.61,78.6
2023,1226,29.4,49.61,78.6
2023,1227,29.4,49.61,78.6
2023,1228,29.4,49.61,78.6
2023,1229,29.4,49.61,78.6
2023,1230,29.4,49.61,78.6
2023,1231,29.4,49.61,78.6
2023,1232,29.4,49.61,78.6
2023,1233,29.4,49.61,78.6
2023,1234,29.4,49.61,78.6
2023,1235,29.4,49.61,78.6
2023,1236,29.4,49.61,78.6
2023,1237,29.4,49.61,78.6
2023,1238,29.4,49.61,78.6
2023,1239,29.4,49.61,78.6
2023,1240,29.4,49.61,78.6
2023,1241,29.4,49.61,78.6
2023,1242,29.4,49.61,78.6
2023,1243,29.4,49.61,78.6
2023,1244,29.4,49.61,78.6
2023,1245,29.4,49.61,78.6
2023,1246,29.4,49.61,78.6
2023,1247,29.4,49.61,78.6
2023,1248,29.4,50.31,78.6
2023,1249,29.4,50.31,78.6
2023,1250,29.4,50.31,78.6
2023,1251,29.4,50.31,78.6
2023,1252,29.4,50.31,78.6
2023,1253,29.4,50.31,78.6
2023,1254,29.4,50.31,78.6
2023,1255,29.4,50.31,78.6
2023,1256,29.4,50.31,78.6
2023,1257,29.4,50.31,78.6
2023,1258,29.4,50.31,78.6
2023,1259,29.4,50.31,78.6
2023,1260,29.4,50.31,78.6
2023,1261,29.4,50.31,78.6
2023,1262,29.4,50.31,78.6
2023,1263,29.4,50.31,78.6
2023,1264,29.4,50.31,78.6
2023,1265,29.4,50.31,78.6
2023,1266,29.4,50.31,78.6
2023,1267,29.4,50.31,78.6
2023,1268,29.4,50.31,78.6
2023,1269,29.4,50.31,78.6
2023,1270,29.4,50.31,78.6
2023,1271,29.4,50.31,78.6
2023,1272,29.4,51.41,78.6
2023,1273,29.4,51.41,78.6
2023,1274,29.4,51.41,78.6
2023,1275,29.4,51.41,78.6
2023,1276,29.4,51.41,78.6
2023,1277,29.4,51.41,78.6
2023,1278,29.4,51.41,78.6
2023,1279,29.4,51.41,78.6
2023,1280,29.4,51.41,78.6
2023,1281,29.4,51.41,78.6
2023,1282,29.4,51.41,78.6
2023,1283,29.4,51.41,78.6
2023,1284,29.4,51.41,78.6
2023,1285,29.4,51.41,78.6
2023,1286,29.4,51.41,78.6
2023,1287,29.4,51.41,78.6
2023,1288,29.4,51.41,78.6
2023,1289,29.4,51.41,78.6
2023,1290,29.4,51.41,78.6
2023,1291,29.4,51.41,78.6
2023,1292,29.4,51.41,78.6
2023,1293,29.4,51.41,78.6
2023,1294,29.4,51.41,78.6
2023,1295,29.4,51.41,78.6
2023,1296,29.4,54.18,78.6
2023,1297,29.4,54.18,78.6
2023,1298,29.4,54.18,78.6
2023,1299,29.4,54.18,78.6
2023,1300,29.4,54.18,78.6
2023,1301,29.4,54.18,78.6
2023,1302,29.4,54.18,78.6
2023,1303,29.4,54.18,78.6
2023,1304,29.4,54.18,78.6
2023,1305,29.4,54.18,78.6
2023,1306,29.4,54.18,78.6
2023,1307,29.4,54.18,78.6
2023,1308,29.4,54.18,78.6
2023,1309,29.4,54.18,78.6
2023,1310,29.4,54.18,78.6
2023,1311,29.4,54.18,78.6
2023,1312,29.4,54.18,78.6
2023,1313,29.4,54.18,78.6
2023,1314,29.4,54.18,78.6
2023,1315,29.4,54.18,78.6
2023,1316,29.4,54.18,78.6
2023,1317,29.4,54.18,78.6
2023,1318,29.4,54.18,78.6
2023,1319,29.4,54.18,78.6
2023,1320,29.4,49.86,78.6
2023,1321,29.4,49.86,78.6
2023,1322,29.4,49.86,78.6
2023,1323,29.4,49.86,78.6
2023,1324,29.4,49.86,78.6
2023,1325,29.4,49.86,78.6
2023,1326,29.4,49.86,78.6
2023,1327,29.4,49.86,78.6
2023,1328,29.4,49.86,78.6
2023,1329,29.4,49.86,78.6
2023,1330,29.4,49.86,78.6
2023,1331,29.4,49.86,78.6
2023,1332,29.4,49.86,78.6
2023,1333,29.4,49.86,78.6
2023,1334,29.4,49.86,78.6
2023,1335,29.4,49.86,78.6
2023,1336,29.4,49.86,78.6
2023,1337,29.4,49.86,78.6
2023,1338,29.4,49.86,78.6
2023,1339,29.4,49.86,78.6
2023,1340,29.4,49.86,78.6
2023,1341,29.4,49.86,78.6
2023,1342,29.4,49.86,78.6
2023,1343,29.4,49.86,78.6
2023,1344,29.4,50.13,78.6
2023,1345,29.4,50.13,78.6
2023,1346,29.4,50.13,78.6
2023,1347,29.4,50.13,78.6
2023,1348,29.4,50.13,78.6
2023,1349,29.4,50.13,78.6
2023,1350,29.4,50.13,78.6
2023,1351,29.4,50.13,78.6
2023,1352,29.4,50.13,78.6
2023,1353,29.4,50.13,78.6
2023,1354,29.4,50.13,78.6
2023,1355,29.4,50.13,78.6
2023,1356,29.4,50.13,78.6
2023,1357,29.4,50.13,78.6
2023,1358,29.4,50.13,78.6
2023,1359,29.4,50.13,78.6
2023,1360,29.4,50.13,78.6
2023,1361,29.4,50.13,78.6
2023,1362,29.4,50.13,78.6
2023,1363,29.4,50.13,78.6
2023,1364,29.4,50.13,78.6
2023,1365,29.4,50.13,78.6
2023,1366,29.4,50.13,78.6
2023,1367,29.4,50.13,78.6
2023,1368,29.4,50.29,78.6
2023,1369,29.4,50.29,78.6
2023,1370,29.4,50.29,78.6
2023,1371,29.4,50.29,78.6
2023,1372,29.4,50.29,78.6
2023,1373,29.4,50.29,78.6
2023,1374,29.4,50.29,78.6
2023,1375,29.4,50.29,78.6
2023,1376,29.4,50.29,78.6
2023,1377,29.4,50.29,78.6
2023,1378,29.4,50.29,78.6
2023,1379,29.4,50.29,78.6
2023,1380,29.4,50.29,78.6
2023,1381,29.4,50.29,78.6
2023,1382,29.4,50.29,78.6
2023,1383,29.4,50.29,78.6
2023,1384,29.4,50.29,78.6
2023,1385,29.4,50.29,78.6
2023,1386,29.4,50.29,78.6
2023,1387,29.4,50.29,78.6
2023,1388,29.4,50.29,78.6
2023,1389,29.4,50.29,78.6
2023,1390,29.4,50.29,78.6
2023,1391,29.4,50.29,78.6
2023,1392,29.4,49.21,78.6
2023,1393,29.4,49.21,78.6
2023,1394,29.4,49.21,78.6
2023,1395,29.4,49.21,78.6
2023,1396,29.4,49.21,78.6
2023,1397,29.4,49.21,78.6
2023,1398,29.4,49.21,78.6
2023,1399,29.4,49.21,78.6
2023,1400,29.4,49.21,78.6
2023,1401,29.4,49.21,78.6
2023,1402,29.4,49.21,78.6
2023,1403,29.4,49.21,78.6
2023,1404,29.4,49.21,78.6
2023,1405,29.4,49.21,78.6
2023,1406,29.4,49.21,78.6
2023,1407,29.4,49.21,78.6
2023,1408,29.4,49.21,78.6
2023,1409,29.4,49.21,78.6
2023,1410,29.4,49.21,78.6
2023,1411,29.4,49.21,78.6
2023,1412,29.4,49.21,78.6
2023,1413,29.4,49.21,78.6
2023,1414,29.4,49.21,78.6
2023,1415,29.4,49.21,78.6
2023,1416,29.4,51.5,78.6
2023,1417,29.4,51.5,78.6
2023,1418,29.4,51.5,78.6
2023,1419,29.4,51.5,78.6
2023,1420,29.4,51.5,78.6
2023,1421,29.4,51.5,78.6
2023,1422,29.4,51.5,78.6
2023,1423,29.4,51.5,78.6
2023,1424,29.4,51.5,78.6
2023,1425,29.4,51.5,78.6
2023,1426,29.4,51.5,78.6
2023,1427,29.4,51.5,78.6
2023,1428,29.4,51.5,78.6
2023,1429,29.4,51.5,78.6
2023,1430,29.4,51.5,78.6
2023,1431,29.4,51.5,78.6
2023,1432,29.4,51.5,78.6
2023,1433,29.4,51.5,78.6
2023,1434,29.4,51.5,78.6
2023,1435,29.4,51.5,78.6
2023,1436,29.4,51.5,78.6
2023,1437,29.4,51.5,78.6
2023,1438,29.4,51.5,78.6
2023,1439,29.4,51.5,78.6
2023,1440,29.4,50.62,78.6
2023,1441,29.4,50.62,78.6
2023,1442,29.4,50.62,78.6
2023,1443,29.4,50.62,78.6
2023,1444,29.4,50.62,78.6
2023,1445,29.4,50.62,78.6
2023,1446,29.4,50.62,78.6
2023,1447,29.4,50.62,78.6
2023,1448,29.4,50.62,78.6
2023,1449,29.4,50.62,78.6
2023,1450,29.4,50.62,78.6
2023,1451,29.4,50.62,78.6
2023,1452,29.4,50.62,78.6
2023,1453,29.4,50.62,78.6
2023,1454,29.4,50.62,78.6
2023,1455,29.4,50.62,78.6
2023,1456,29.4,50.62,78.6
2023,1457,29.4,50.62,78.6
2023,1458,29.4,50.62,78.6
2023,1459,29.4,50.62,78.6
2023,1460,29.4,50.62,78.6
2023,1461,29.4,50.62,78.6
2023,1462,29.4,50.62,78.6
2023,1463,29.4,50.62,78.6
2023,1464,29.4,47.13,78.6
2023,1465,29.4,47.13,78.6
2023,1466,29.4,47.13,78.6
2023,1467,29.4,47.13,78.6
2023,1468,29.4,47.13,78.6
2023,1469,29.4,47.13,78.6
2023,1470,29.4,47.13,78.6
2023,1471,29.4,47.13,78.6
2023,1472,29.4,47.13,78.6
2023,1473,29.4,47.13,78.6
2023,1474,29.4,47.13,78.6
2023,1475,29.4,47.13,78.6
2023,1476,29.4,47.13,78.6
2023,1477,29.4,47.13,78.6
2023,1478,29.4,47.13,78.6
2023,1479,29.4,47.13,78.6
2023,1480,29.4,47.13,78.6
2023,1481,29.4,47.13,78.6
2023,1482,29.4,47.13,78.6
2023,1483,29.4,47.13,78.6
2023,1484,29.4,47.13,78.6
2023,1485,29.4,47.13,78.6
2023,1486,29.4,47.13,78.6
2023,1487,29.4,47.13,78.6
2023,1488,29.4,48.27,78.6
2023,1489,29.4,48.27,78.6
2023,1490,29.4,48.27,78.6
2023,1491,29.4,48.27,78.6
2023,1492,29.4,48.27,78.6
2023,1493,29.4,48.27,78.6
2023,1494,29.4,48.27,78.6
2023,1495,29.4,48.27,78.6
2023,1496,29.4,48.27,78.6
2023,1497,29.4,48.27,78.6
2023,1498,29.4,48.27,78.6
2023,1499,29.4,48.27,78.6
2023,1500,29.4,48.27,78.6
2023,1501,29.4,48.27,78.6
2023,1502,29.4,48.27,78.6
2023,1503,29.4,48.27,78.6
2023,1504,29.4,48.27,78.6
2023,1505,29.4,48.27,78.6
2023,1506,29.4,48.27,78.6
2023,1507,29.4,48.27,78.6
2023,1508,29.4,48.27,78.6
2023,1509,29.4,48.27,78.6
2023,1510,29.4,48.27,78.6
2023,1511,29.4,48.27,78.6
2023,1512,29.4,52.6,78.6
2023,1513,29.4,52.6,78.6
2023,1514,29.4,52.6,78.6
2023,1515,29.4,52.6,78.6
2023,1516,29.4,52.6,78.6
2023,1517,29.4,52.6,78.6
2023,1518,29.4,52.6,78.6
2023,1519,29.4,52.6,78.6
2023,1520,29.4,52.6,78.6
2023,1521,29.4,52.6,78.6
2023,1522,29.4,52.6,78.6
2023,1523,29.4,52.6,78.6
2023,1524,29.4,52.6,78.6
2023,1525,29.4,52.6,78.6
2023,1526,29.4,52.6,78.6
2023,1527,29.4,52.6,78.6
2023,1528,29.4,52.6,78.6
2023,1529,29.4,52.6,78.6
2023,1530,29.4,52.6,78.6
2023,1531,29.4,52.6,78.6
2023,1532,29.4,52.6,78.6
2023,1533,29.4,52.6,78.6
2023,1534,29.4,52.6,78.6
2023,1535,29.4,52.6,78.6
2023,1536,29.4,47.57,78.6
2023,1537,29.4,47.57,78.6
2023,1538,29.4,47.57,78.6
2023,1539,29.4,47.57,78.6
2023,1540,29.4,47.57,78.6
2023,1541,29.4,47.57,78.6
2023,1542,29.4,47.57,78.6
2023,1543,29.4,47.57,78.6
2023,1544,29.4,47.57,78.6
2023,1545,29.4,47.57,78.6
2023,1546,29.4,47.57,78.6
2023,1547,29.4,47.57,78.6
2023,1548,29.4,47.57,78.6
2023,1549,29.4,47.57,78.6
2023,1550,29.4,47.57,78.6
2023,1551,29.4,47.57,78.6
2023,1552,29.4,47.57,78.6
2023,1553,29.4,47.57,78.6
2023,1554,29.4,47.57,78.6
2023,1555,29.4,47.57,78.6
2023,1556,29.4,47.57,78.6
2023,1557,29.4,47.57,78.6
2023,1558,29.4,47.57,78.6
2023,1559,29.4,47.57,78.6
2023,1560,29.4,46.18,78.6
2023,1561,29.4,46.18,78.6
2023,1562,29.4,46.18,78.6
2023,1563,29.4,46.18,78.6
2023,1564,29.4,46.18,78.6
2023,1565,29.4,46.18,78.6
2023,1566,29.4,46.18,78.6
2023,1567,29.4,46.18,78.6
2023,1568,29.4,46.18,78.6
2023,1569,29.4,46.18,78.6
2023,1570,29.4,46.18,78.6
2023,1571,29.4,46.18,78.6
2023,1572,29.4,46.18,78.6
2023,1573,29.4,46.18,78.6
2023,1574,29.4,46.18,78.6
2023,1575,29.4,46.18,78.6
2023,1576,29.4,46.18,78.6
2023,1577,29.4,46.18,78.6
2023,1578,29.4,46.18,78.6
2023,1579,29.4,46.18,78.6
2023,1580,29.4,46.18,78.6
2023,1581,29.4,46.18,78.6
2023,1582,29.4,46.18,78.6
2023,1583,29.4,46.18,78.6
2023,1584,29.4,44.34,78.6
2023,1585,29.4,44.34,78.6
2023,1586,29.4,44.34,78.6
2023,1587,29.4,44.34,78.6
2023,1588,29.4,44.34,78.6
2023,1589,29.4,44.34,78.6
2023,1590,29.4,44.34,78.6
2023,1591,29.4,44.34,78.6
2023,1592,29.4,44.34,78.6
2023,1593,29.4,44.34,78.6
2023,1594,29.4,44.34,78.6
2023,1595,29.4,44.34,78.6
2023,1596,29.4,44.34,78.6
2023,1597,29.4,44.34,78.6
2023,1598,29.4,44.34,78.6
2023,1599,29.4,44.34,78.6
2023,1600,29.4,44.34,78.6
2023,1601,29.4,44.34,78.6
2023,1602,29.4,44.34,78.6
2023,1603,29.4,44.34,78.6
2023,1604,29.4,44.34,78.6
2023,1605,29.4,44.34,78.6
2023,1606,29.4,44.34,78.6
2023,1607,29.4,44.34,78.6
2023,1608,29.4,41.96,78.6
2023,1609,29.4,41.96,78.6
2023,1610,29.4,41.96,78.6
2023,1611,29.4,41.96,78.6
2023,1612,29.4,41.96,78.6
2023,1613,29.4,41.96,78.6
2023,1614,29.4,41.96,78.6
2023,1615,29.4,41.96,78.6
2023,1616,29.4,41.96,78.6
