,,Cost
2021,5461,90.027
2021,5462,88.62
2021,5463,87.15
2021,5464,86.835
2021,5465,86.73
2021,5466,89.145
2021,5467,94.752
2021,5468,114.8175
2021,5469,110.25
2021,5470,95.277
2021,5471,91.875
2021,5472,88.935
2021,5473,87.6645
2021,5474,86.6145
2021,5475,86.1945
2021,5476,86.6145
2021,5477,88.83
2021,5478,89.25
2021,5479,90.3
2021,5480,89.145
2021,5481,88.62
2021,5482,88.83
2021,5483,89.2395
2021,5484,93.597
2021,5485,94.4895
2021,5486,90.7305
2021,5487,89.25
2021,5488,89.2395
2021,5489,89.628
2021,5490,101.64
2021,5491,112.371
2021,5492,126
2021,5493,117.6315
2021,5494,98.7
2021,5495,94.752
2021,5496,89.145
2021,5497,88.62
2021,5498,88.305
2021,5499,88.1895
2021,5500,88.62
2021,5501,94.605
2021,5502,108.1395
2021,5503,118.6605
2021,5504,120.645
2021,5505,105
2021,5506,106.1235
2021,5507,110.7225
2021,5508,119.028
2021,5509,122.199
2021,5510,122.199
2021,5511,117.6
2021,5512,115.5
2021,5513,115.8675
2021,5514,122.5875
2021,5515,131.8065
2021,5516,133.182
2021,5517,131.922
2021,5518,122.7555
2021,5519,108.3705
2021,5520,95.571
2021,5521,93.975
2021,5522,93.597
2021,5523,93.597
2021,5524,93.975
2021,5525,117.6
2021,5526,125.8425
2021,5527,131.25
2021,5528,126
2021,5529,118.7025
2021,5530,120.75
2021,5531,125.6325
2021,5532,127.155
2021,5533,126
2021,5534,122.703
2021,5535,122.703
2021,5536,122.262
2021,5537,122.703
2021,5538,133.119
2021,5539,134.526
2021,5540,135.8385
2021,5541,133.98
2021,5542,131.9325
2021,5543,126.525
2021,5544,124.992
2021,5545,123.3645
2021,5546,121.8
2021,5547,121.2225
2021,5548,121.8
2021,5549,126.525
2021,5550,128.751
2021,5551,131.25
2021,5552,128.1105
2021,5553,124.152
2021,5554,121.2225
2021,5555,121.2225
2021,5556,118.5975
2021,5557,118.5975
2021,5558,109.599
2021,5559,109.2735
2021,5560,110.2395
2021,5561,118.9335
2021,5562,129.36
2021,5563,132.447
2021,5564,131.1765
2021,5565,127.7535
2021,5566,124.992
2021,5567,125.4225
2021,5568,123.165
2021,5569,120.414
2021,5570,115.4895
2021,5571,111.3
2021,5572,116.0355
2021,5573,120.351
2021,5574,121.3695
2021,5575,120.876
2021,5576,119.6895
2021,5577,119.196
2021,5578,112.8225
2021,5579,108.9375
2021,5580,109.7355
2021,5581,105
2021,5582,96.075
2021,5583,95.76
2021,5584,100.0335
2021,5585,113.316
2021,5586,120.414
2021,5587,125.055
2021,5588,129.15
2021,5589,125.055
2021,5590,120.876
2021,5591,115.9305
2021,5592,114.8595
2021,5593,111.3
2021,5594,113.1795
2021,5595,110.25
2021,5596,107.1
2021,5597,113.1795
2021,5598,113.61
2021,5599,111.3
2021,5600,104.412
2021,5601,94.752
2021,5602,94.752
2021,5603,103.866
2021,5604,113.2845
2021,5605,113.1795
2021,5606,92.61
2021,5607,92.5785
2021,5608,92.547
2021,5609,92.5995
2021,5610,99.75
2021,5611,105.0105
2021,5612,113.8095
2021,5613,113.4
2021,5614,95.571
2021,5615,93.975
2021,5616,90.951
2021,5617,90.888
2021,5618,90.132
2021,5619,90.132
2021,5620,90.888
2021,5621,94.605
2021,5622,116.8545
2021,5623,120.3195
2021,5624,119.889
2021,5625,112.329
2021,5626,108.6435
2021,5627,104.412
2021,5628,98.7
2021,5629,100.905
2021,5630,98.6475
2021,5631,95.571
2021,5632,99.75
2021,5633,110.25
2021,5634,119.889
2021,5635,119.889
2021,5636,121.317
2021,5637,119.889
2021,5638,105
2021,5639,90.027
2021,5640,89.7645
2021,5641,89.25
2021,5642,89.0085
2021,5643,88.557
2021,5644,89.7435
2021,5645,90.132
2021,5646,94.5
2021,5647,116.1615
2021,5648,112.3185
2021,5649,106.05
2021,5650,100.8
2021,5651,96.0645
2021,5652,103.9815
2021,5653,117.894
2021,5654,117.894
2021,5655,120.6975
2021,5656,120.7395
2021,5657,119.4375
2021,5658,121.8
2021,5659,124.425
2021,5660,126.3675
2021,5661,125.055
2021,5662,121.3275
2021,5663,120.057
2021,5664,115.5
2021,5665,113.4
2021,5666,111.006
2021,5667,113.295
2021,5668,120.057
2021,5669,123.3435
2021,5670,123.984
2021,5671,124.95
2021,5672,125.055
2021,5673,123.564
2021,5674,122.7975
2021,5675,122.787
2021,5676,122.8815
2021,5677,123.1335
2021,5678,122.3565
2021,5679,122.577
2021,5680,122.577
2021,5681,123.3435
2021,5682,124.95
2021,5683,129.906
2021,5684,135.6075
2021,5685,130.032
2021,5686,124.53
2021,5687,129.9585
2021,5688,129.0555
2021,5689,127.4385
2021,5690,126
2021,5691,125.9475
2021,5692,127.0605
2021,5693,129.6225
2021,5694,130.053
2021,5695,130.8825
2021,5696,130.053
2021,5697,128.625
2021,5698,125.9475
2021,5699,126.3675
2021,5700,128.1
2021,5701,129.0555
2021,5702,126.3675
2021,5703,127.5015
2021,5704,126.9555
2021,5705,127.4385
2021,5706,129.9585
2021,5707,131.523
2021,5708,136.3005
2021,5709,134.169
2021,5710,129.087
2021,5711,131.5965
2021,5712,128.898
2021,5713,127.1235
2021,5714,126.063
2021,5715,125.9055
2021,5716,125.9055
2021,5717,126.4305
2021,5718,128.1
2021,5719,128.8035
2021,5720,127.953
2021,5721,125.9055
2021,5722,125.8635
2021,5723,125.8635
2021,5724,125.9055
2021,5725,125.8635
2021,5726,112.35
2021,5727,114.156
2021,5728,112.0875
2021,5729,113.085
2021,5730,125.9055
2021,5731,128.457
2021,5732,130.9035
2021,5733,129.0975
2021,5734,126.4305
2021,5735,134.7045
2021,5736,132.8565
2021,5737,130.137
2021,5738,129.0975
2021,5739,124.4565
2021,5740,122.997
2021,5741,125.4225
2021,5742,126.2835
2021,5743,126.9975
2021,5744,128.625
2021,5745,114.9015
2021,5746,99.225
2021,5747,97.65
2021,5748,101.22
2021,5749,98.6895
2021,5750,95.571
2021,5751,93.0195
2021,5752,92.3475
2021,5753,93.975
2021,5754,102.375
2021,5755,122.892
2021,5756,131.2605
2021,5757,130.137
2021,5758,122.703
2021,5759,108.15
2021,5760,97.7655
2021,5761,97.734
2021,5762,97.734
2021,5763,97.734
2021,5764,97.7655
2021,5765,106.8795
2021,5766,107.73
2021,5767,107.562
2021,5768,111.279
2021,5769,97.755
2021,5770,97.713
2021,5771,97.734
2021,5772,101.8185
2021,5773,104.412
2021,5774,97.734
2021,5775,97.713
2021,5776,97.713
2021,5777,98.49
2021,5778,117.5685
2021,5779,131.8065
2021,5780,134.8305
2021,5781,133.7595
2021,5782,131.88
2021,5783,128.9505
2021,5784,123.2805
2021,5785,117.9255
2021,5786,117.9255
2021,5787,122.3355
2021,5788,126.9975
2021,5789,131.25
2021,5790,134.421
2021,5791,138.516
2021,5792,139.566
2021,5793,134.9565
2021,5794,132.405
2021,5795,131.3025
2021,5796,131.3025
2021,5797,131.2605
2021,5798,128.6565
2021,5799,127.806
2021,5800,128.9505
2021,5801,128.9505
2021,5802,134.904
2021,5803,136.542
2021,5804,139.461
2021,5805,135.597
2021,5806,132.909
2021,5807,138.831
2021,5808,136.5
2021,5809,135.345
2021,5810,132.2475
2021,5811,132.8565
2021,5812,134.8725
2021,5813,138.852
2021,5814,140.1435
2021,5815,143.871
2021,5816,142.632
2021,5817,138.0225
2021,5818,135.345
2021,5819,134.8725
2021,5820,135.3975
2021,5821,135.3975
2021,5822,129.654
2021,5823,129.5175
2021,5824,134.4
2021,5825,135.933
2021,5826,140.7735
2021,5827,141.645
2021,5828,144.333
2021,5829,140.1435
2021,5830,137.781
2021,5831,137.4975
2021,5832,131.523
2021,5833,125.4225
2021,5834,120.477
2021,5835,120.498
2021,5836,127.2075
2021,5837,137.4975
2021,5838,143.1255
2021,5839,144.816
2021,5840,144.4905
2021,5841,142.8525
2021,5842,141.6765
2021,5843,141.6765
2021,5844,141.7185
2021,5845,141.6765
2021,5846,141.1305
2021,5847,141.6765
2021,5848,141.876
2021,5849,143.1255
2021,5850,145.3305
2021,5851,146.118
2021,5852,146.9475
2021,5853,145.341
2021,5854,144.417
2021,5855,147.63
2021,5856,146.7375
2021,5857,145.53
2021,5858,144.669
2021,5859,144.669
2021,5860,145.2255
2021,5861,147
2021,5862,147.861
2021,5863,148.701
2021,5864,147.756
2021,5865,146.895
2021,5866,145.2255
2021,5867,145.53
2021,5868,145.8555
2021,5869,145.53
2021,5870,144.669
2021,5871,144.3225
2021,5872,144.963
2021,5873,146.1705
2021,5874,150.5805
2021,5875,151.5675
2021,5876,155.4
2021,5877,152.25
2021,5878,148.9845
2021,5879,150.843
2021,5880,148.05
2021,5881,147
2021,5882,146.9475
2021,5883,146.2335
2021,5884,146.4645
2021,5885,147.2835
2021,5886,150.108
2021,5887,150.843
2021,5888,149.4675
2021,5889,147
2021,5890,143.6925
2021,5891,138.1275
2021,5892,139.6605
2021,5893,133.476
2021,5894,127.8375
2021,5895,125.391
2021,5896,128.1
2021,5897,143.577
2021,5898,151.1265
2021,5899,151.8615
2021,5900,154.9485
2021,5901,152.6385
2021,5902,149.3625
2021,5903,157.5
2021,5904,157.143
2021,5905,155.61
2021,5906,154.896
2021,5907,154.7175
2021,5908,153.951
2021,5909,154.7175
2021,5910,154.896
2021,5911,151.725
2021,5912,146.8425
2021,5913,126.0105
2021,5914,120.7605
2021,5915,119.91
2021,5916,119.385
2021,5917,116.466
2021,5918,111.636
2021,5919,111.615
2021,5920,112.917
2021,5921,133.6965
2021,5922,153.825
2021,5923,157.5105
2021,5924,159.8835
2021,5925,157.5105
2021,5926,156.219
2021,5927,156.66
2021,5928,154.4865
2021,5929,147.903
2021,5930,143.1465
2021,5931,139.902
2021,5932,143.1465
2021,5933,143.6925
2021,5934,141.75
2021,5935,135.5025
2021,5936,121.044
2021,5937,113.2635
2021,5938,112.0035
2021,5939,109.41
2021,5940,111.5625
2021,5941,112.35
2021,5942,110.628
2021,5943,111.426
2021,5944,112.581
2021,5945,133.8225
2021,5946,149.1
2021,5947,158.1195
2021,5948,162.75
2021,5949,161.3955
2021,5950,157.5
2021,5951,147
2021,5952,133.7385
2021,5953,121.6635
2021,5954,113.946
2021,5955,113.946
2021,5956,115.5
2021,5957,142.7685
2021,5958,151.2315
2021,5959,153.3
2021,5960,146.223
2021,5961,141.75
2021,5962,141.4875
2021,5963,136.9305
2021,5964,132.72
2021,5965,131.0085
2021,5966,130.6305
2021,5967,135.1035
2021,5968,144.6165
2021,5969,155.946
2021,5970,161.3115
2021,5971,160.524
2021,5972,158.025
2021,5973,147
2021,5974,126.2835
2021,5975,136.5
2021,5976,117.6
2021,5977,113.946
2021,5978,110.922
2021,5979,110.355
2021,5980,113.127
2021,5981,130.998
2021,5982,149.94
2021,5983,157.059
2021,5984,149.625
2021,5985,141.2355
2021,5986,126.0735
2021,5987,117.2955
2021,5988,114.282
2021,5989,113.694
2021,5990,113.379
2021,5991,118.7235
2021,5992,140.994
2021,5993,148.0185
2021,5994,156.576
2021,5995,161.1225
2021,5996,161.07
2021,5997,157.5315
2021,5998,149.2995
2021,5999,147.294
2021,6000,141.75
2021,6001,136.5
2021,6002,130.2
2021,6003,130.83
2021,6004,136.5
2021,6005,144.3645
2021,6006,150.57
2021,6007,153.3525
2021,6008,151.977
2021,6009,146.076
2021,6010,142.7895
2021,6011,140.532
2021,6012,135.954
2021,6013,122.115
2021,6014,114.534
2021,6015,123.396
2021,6016,142.8315
2021,6017,148.1445
2021,6018,157.5
2021,6019,159.978
2021,6020,159.978
2021,6021,156.8385
2021,6022,144.48
2021,6023,150.759
2021,6024,142.485
2021,6025,135.345
2021,6026,128.079
2021,6027,126.966
2021,6028,129.8745
2021,6029,146.3385
2021,6030,155.4525
2021,6031,156.9015
2021,6032,153.0165
2021,6033,151.2105
2021,6034,150.57
2021,6035,150.759
2021,6036,152.04
2021,6037,148.155
2021,6038,145.425
2021,6039,143.85
2021,6040,150.3495
2021,6041,154.8855
2021,6042,162.099
2021,6043,163.401
2021,6044,162.183
2021,6045,158.55
2021,6046,152.46
2021,6047,163.401
2021,6048,159.6
2021,6049,156.8805
2021,6050,155.484
2021,6051,153.6045
2021,6052,156.114
2021,6053,157.899
2021,6054,165.9735
2021,6055,167.2755
2021,6056,164.493
2021,6057,160.7655
2021,6058,157.5
2021,6059,157.5
2021,6060,157.5
2021,6061,157.248
2021,6062,154.8855
2021,6063,153.6045
2021,6064,155.82
2021,6065,157.248
2021,6066,164.493
2021,6067,167.2755
2021,6068,167.265
2021,6069,164.9235
2021,6070,161.7
2021,6071,164.3355
2021,6072,163.8525
2021,6073,162.7815
2021,6074,162.7815
2021,6075,163.3485
2021,6076,163.2435
2021,6077,163.0335
2021,6078,164.157
2021,6079,164.073
2021,6080,163.8
2021,6081,162.5925
2021,6082,157.5
2021,6083,154.56
2021,6084,149.688
2021,6085,147.0105
2021,6086,127.8795
2021,6087,126.504
2021,6088,140.4165
2021,6089,155.715
2021,6090,164.01
2021,6091,169.3545
2021,6092,173.25
2021,6093,169.3125
2021,6094,166.4355
2021,6095,170.8245
2021,6096,168.0315
2021,6097,167.8215
2021,6098,167.2755
2021,6099,166.698
2021,6100,164.3355
2021,6101,164.3355
2021,6102,164.157
2021,6103,159.9465
2021,6104,158.298
2021,6105,133.35
2021,6106,122.871
2021,6107,122.0835
2021,6108,122.115
2021,6109,122.115
2021,6110,115.521
2021,6111,115.5105
2021,6112,121.506
2021,6113,147.294
2021,6114,165.753
2021,6115,173.04
2021,6116,175.9065
2021,6117,173.3445
2021,6118,171.15
2021,6119,165.6585
2021,6120,162.729
2021,6121,155.631
2021,6122,145.194
2021,6123,131.25
2021,6124,131.25
2021,6125,159.684
2021,6126,165.585
2021,6127,167.1495
2021,6128,164.85
2021,6129,162.5085
2021,6130,164.157
2021,6131,164.346
2021,6132,163.6215
2021,6133,162.4455
2021,6134,158.5815
2021,6135,160.356
2021,6136,167.0445
2021,6137,174.825
2021,6138,177.702
2021,6139,178.5
2021,6140,173.25
2021,6141,166.194
2021,6142,162.2355
2021,6143,128.3415
2021,6144,127.6695
2021,6145,125.9685
2021,6146,125.9475
2021,6147,125.9475
2021,6148,128.1315
2021,6149,155.946
2021,6150,170.499
2021,6151,176.4105
2021,6152,171.045
2021,6153,170.499
2021,6154,171.927
2021,6155,173.25
2021,6156,171.927
2021,6157,170.499
2021,6158,169.1445
2021,6159,170.1105
2021,6160,172.956
2021,6161,178.5735
2021,6162,179.802
2021,6163,180.159
2021,6164,179.697
2021,6165,173.2815
2021,6166,168.7035
2021,6167,180.6
2021,6168,176.8935
2021,6169,170.1105
2021,6170,168
2021,6171,168
2021,6172,170.1105
2021,6173,175.287
2021,6174,186.1545
2021,6175,189
2021,6176,189
2021,6177,189
2021,6178,187.257
2021,6179,189
2021,6180,184.527
2021,6181,184.548
2021,6182,183.855
2021,6183,184.212
2021,6184,184.212
2021,6185,184.548
2021,6186,189
2021,6187,189.315
2021,6188,185.619
2021,6189,178.5
2021,6190,167.391
2021,6191,202.4715
2021,6192,196.434
2021,6193,189.315
2021,6194,189
2021,6195,189
2021,6196,189
2021,6197,194.2815
2021,6198,203.7
2021,6199,207.7005
2021,6200,203.6055
2021,6201,196.014
2021,6202,196.1085
2021,6203,195.4785
2021,6204,195.3
2021,6205,196.0245
2021,6206,190.5225
2021,6207,189
2021,6208,189
2021,6209,197.5155
2021,6210,207.4695
2021,6211,207.921
2021,6212,208.7925
2021,6213,205.254
2021,6214,203.1435
2021,6215,184.044
2021,6216,181.44
2021,6217,169.323
2021,6218,167.307
2021,6219,165.3015
2021,6220,168.6825
2021,6221,181.545
2021,6222,191.0685
2021,6223,197.5785
2021,6224,192.003
2021,6225,184.0965
2021,6226,175.4865
2021,6227,168.315
2021,6228,147.693
2021,6229,147.693
2021,6230,147.693
2021,6231,147.693
2021,6232,173.8065
2021,6233,183.75
2021,6234,190.365
2021,6235,194.46
2021,6236,187.992
2021,6237,181.5555
2021,6238,161.616
2021,6239,190.428
2021,6240,187.3725
2021,6241,180.0225
2021,6242,167.811
2021,6243,163.359
2021,6244,165.6165
2021,6245,180.7575
2021,6246,173.25
2021,6247,173.25
2021,6248,173.25
2021,6249,152.544
2021,6250,146.286
2021,6251,146.286
2021,6252,147.3885
2021,6253,142.275
2021,6254,132.3
2021,6255,132.237
2021,6256,143.6505
2021,6257,168
2021,6258,188.9055
2021,6259,189.315
2021,6260,196.539
2021,6261,190.4385
2021,6262,184.8
2021,6263,175.4865
2021,6264,169.89
2021,6265,169.89
2021,6266,169.7955
2021,6267,169.428
2021,6268,169.428
2021,6269,169.05
2021,6270,170.3205
2021,6271,158.55
2021,6272,140.4375
2021,6273,131.7645
2021,6274,119.49
2021,6275,105
2021,6276,119.805
2021,6277,125.9475
2021,6278,105
2021,6279,104.9895
2021,6280,125.391
2021,6281,149.394
2021,6282,175.917
2021,6283,191.5305
2021,6284,197.316
2021,6285,192.4755
2021,6286,187.3725
2021,6287,163.38
2021,6288,149.394
2021,6289,147.0105
2021,6290,146.496
2021,6291,145.992
2021,6292,145.572
2021,6293,169.3965
2021,6294,190.449
2021,6295,198.072
2021,6296,189.315
2021,6297,181.3035
2021,6298,170.31
2021,6299,162.75
2021,6300,157.248
2021,6301,149.394
2021,6302,152.544
2021,6303,149.394
2021,6304,150.969
2021,6305,154.119
2021,6306,190.4385
2021,6307,195.09
2021,6308,189
2021,6309,162.2565
2021,6310,140.154
2021,6311,136.626
2021,6312,134.4105
2021,6313,127.407
2021,6314,127.092
2021,6315,126.672
2021,6316,135.3555
2021,6317,156.6495
2021,6318,193.5675
2021,6319,199.5
2021,6320,185.766
2021,6321,168.105
2021,6322,159.39
2021,6323,152.313
2021,6324,139.125
2021,6325,136.1955
2021,6326,134.9565
2021,6327,139.125
2021,6328,157.5
2021,6329,172.725
2021,6330,197.316
2021,6331,199.5
2021,6332,195.4365
2021,6333,172.557
2021,6334,139.1775
2021,6335,168
2021,6336,157.5
2021,6337,154.665
2021,6338,157.5
2021,6339,168
2021,6340,181.3455
2021,6341,190.05
2021,6342,204.75
2021,6343,206.3985
2021,6344,194.523
2021,6345,189.315
2021,6346,176.169
2021,6347,188.643
2021,6348,189
2021,6349,185.85
2021,6350,168
2021,6351,170.1105
2021,6352,188.4225
2021,6353,192.9795
2021,6354,204.75
2021,6355,205.8
2021,6356,205.6425
2021,6357,194.5125
2021,6358,190.05
2021,6359,170.625
2021,6360,147
2021,6361,140.6685
2021,6362,138.915
2021,6363,138.915
2021,6364,140.6685
2021,6365,173.25
2021,6366,185.7975
2021,6367,193.9875
2021,6368,189.84
2021,6369,185.0205
2021,6370,183.75
2021,6371,184.653
2021,6372,184.653
2021,6373,179.0985
2021,6374,142.2645
2021,6375,140.742
2021,6376,179.1405
2021,6377,184.758
2021,6378,196.644
2021,6379,202.146
2021,6380,200.7075
2021,6381,194.25
2021,6382,185.2935
2021,6383,175.3605
2021,6384,166.2465
2021,6385,157.3425
2021,6386,155.7675
2021,6387,161.259
2021,6388,162.7605
2021,6389,176.1165
2021,6390,187.425
2021,6391,191.1
2021,6392,190.8795
2021,6393,187.2255
2021,6394,187.1205
2021,6395,186.8055
2021,6396,187.2255
2021,6397,186.9525
2021,6398,183.6975
2021,6399,186.312
2021,6400,186.9525
2021,6401,183.6975
2021,6402,191.1
2021,6403,199.5
2021,6404,197.6205
2021,6405,188.685
2021,6406,181.5975
2021,6407,194.4915
2021,6408,194.25
2021,6409,189
2021,6410,183.582
2021,6411,176.631
2021,6412,176.274
2021,6413,176.631
2021,6414,188.055
2021,6415,186.9
2021,6416,189.315
2021,6417,183.75
2021,6418,171.8115
2021,6419,160.6605
2021,6420,136.5315
2021,6421,132.2895
2021,6422,120.708
2021,6423,132.2895
2021,6424,159.2955
2021,6425,181.7235
2021,6426,195.1425
2021,6427,197.5785
2021,6428,197.4
2021,6429,191.562
2021,6430,176.379
2021,6431,189
2021,6432,177.093
2021,6433,172.221
2021,6434,163.212
2021,6435,163.212
2021,6436,163.212
2021,6437,174.0585
2021,6438,183.078
2021,6439,182.112
2021,6440,174.0585
2021,6441,161.2065
2021,6442,136.5
2021,6443,135.9435
2021,6444,145.53
2021,6445,141.897
2021,6446,132.3
2021,6447,120.75
2021,6448,144.228
2021,6449,179.34
2021,6450,195.1425
2021,6451,203.7
2021,6452,208.95
2021,6453,199.836
2021,6454,195.8985
2021,6455,179.298
2021,6456,162.309
2021,6457,147.966
2021,6458,145.53
2021,6459,146.5695
2021,6460,147.966
2021,6461,183.078
2021,6462,193.9665
2021,6463,200.382
2021,6464,197.19
2021,6465,193.557
2021,6466,191.7195
2021,6467,189
2021,6468,189.0105
2021,6469,187.467
2021,6470,185.7975
2021,6471,183.078
2021,6472,189
2021,6473,190.05
2021,6474,197.337
2021,6475,205.023
2021,6476,205.023
2021,6477,199.5
2021,6478,192.2025
2021,6479,199.353
2021,6480,197.778
2021,6481,195.2895
2021,6482,190.029
2021,6483,190.029
2021,6484,195.384
2021,6485,197.4
2021,6486,200.5395
2021,6487,204.855
2021,6488,200.34
2021,6489,197.4
2021,6490,193.935
2021,6491,189.5145
2021,6492,189
2021,6493,180.348
2021,6494,162.309
2021,6495,173.25
2021,6496,189.105
2021,6497,197.2425
2021,6498,199.4685
2021,6499,205.0965
2021,6500,199.353
2021,6501,195.027
2021,6502,162.309
2021,6503,192.15
2021,6504,182.49
2021,6505,182.6475
2021,6506,175.3605
2021,6507,183.75
2021,6508,189.4725
2021,6509,203.2485
2021,6510,210.0105
2021,6511,214.7355
2021,6512,210
2021,6513,203.5635
2021,6514,196.3605
2021,6515,198.345
2021,6516,200.3505
2021,6517,198.345
2021,6518,194.775
2021,6519,194.418
2021,6520,198.3345
2021,6521,201.726
2021,6522,210
2021,6523,218.8935
2021,6524,215.25
2021,6525,208.95
2021,6526,202.2615
2021,6527,178.5
2021,6528,164.871
2021,6529,152.25
2021,6530,152.25
2021,6531,154.35
2021,6532,164.871
2021,6533,197.8305
2021,6534,213.2865
2021,6535,215.544
2021,6536,214.0425
2021,6537,205.8525
2021,6538,199.5
2021,6539,201.7155
2021,6540,204.75
2021,6541,201.7155
2021,6542,201.7155
2021,6543,205.737
2021,6544,210
2021,6545,213.276
2021,6546,230.9265
2021,6547,232.05
2021,6548,231.021
2021,6549,222.4425
2021,6550,215.1135
2021,6551,234.591
2021,6552,231.126
2021,6553,229.7715
2021,6554,226.8105
2021,6555,225.75
2021,6556,226.716
2021,6557,231
2021,6558,237.195
2021,6559,241.5
2021,6560,236.4285
2021,6561,231.105
2021,6562,224.8785
2021,6563,220.5
2021,6564,215.8485
2021,6565,208.7085
2021,6566,208.7085
2021,6567,208.7085
2021,6568,210
2021,6569,215.8485
2021,6570,232.6905
2021,6571,241.5
2021,6572,241.5
2021,6573,233.625
2021,6574,228.9
2021,6575,246.0885
2021,6576,241.5
2021,6577,235.2
2021,6578,232.3965
2021,6579,230.8635
2021,6580,228.9
2021,6581,228.9
2021,6582,228.9
2021,6583,227.6925
2021,6584,226.926
2021,6585,214.704
2021,6586,168.0525
2021,6587,147
2021,6588,138.495
2021,6589,134.4
2021,6590,65.1
2021,6591,56.8365
2021,6592,94.479
2021,6593,135.975
2021,6594,159.81
2021,6595,213.15
2021,6596,214.704
2021,6597,162.666
2021,6598,143.22
2021,6599,123.5955
2021,6600,94.5
2021,6601,62.979
2021,6602,57.876
2021,6603,46.2
2021,6604,15.75
2021,6605,46.2
2021,6606,94.5
2021,6607,99.75
2021,6608,136.5
2021,6609,138.81
2021,6610,139.02
2021,6611,138.705
2021,6612,138.6
2021,6613,123.5955
2021,6614,61.0155
2021,6615,66.843
2021,6616,115.773
2021,6617,133.9695
2021,6618,161.532
2021,6619,214.704
2021,6620,221.529
2021,6621,211.3545
2021,6622,169.05
2021,6623,162.666
2021,6624,157.605
2021,6625,148.6695
2021,6626,150.927
2021,6627,157.5
2021,6628,162.666
2021,6629,206.5665
2021,6630,227.955
2021,6631,233.0895
2021,6632,224.28
2021,6633,208.131
2021,6634,195.1635
2021,6635,177.891
2021,6636,172.1265
2021,6637,162.666
2021,6638,162.729
2021,6639,168.336
2021,6640,196.9905
2021,6641,222.2115
2021,6642,241.5
2021,6643,261.45
2021,6644,257.25
2021,6645,228.6585
2021,6646,211.701
2021,6647,208.6665
2021,6648,194.3025
2021,6649,175.56
2021,6650,175.455
2021,6651,173.25
2021,6652,175.56
2021,6653,207.375
2021,6654,237.7725
2021,6655,241.1115
2021,6656,237.3
2021,6657,214.242
2021,6658,204.666
2021,6659,202.545
2021,6660,202.671
2021,6661,189
2021,6662,175.77
2021,6663,178.5
2021,6664,203.4375
2021,6665,229.9395
2021,6666,262.5
2021,6667,269.2935
2021,6668,267.75
2021,6669,262.5
2021,6670,243.621
2021,6671,252.1995
2021,6672,249.9
2021,6673,247.3275
2021,6674,242.739
2021,6675,239.6625
2021,6676,239.6625
2021,6677,249.9
2021,6678,256.557
2021,6679,260.4315
2021,6680,255.2025
2021,6681,242.739
2021,6682,215.775
2021,6683,210
2021,6684,203.1015
2021,6685,203.91
2021,6686,202.86
2021,6687,207.0495
2021,6688,237.279
2021,6689,252
2021,6690,267.75
2021,6691,273
2021,6692,259.896
2021,6693,251.9265
2021,6694,239.6625
2021,6695,294
2021,6696,283.5
2021,6697,262.5
2021,6698,262.5
2021,6699,261.534
2021,6700,277.5255
2021,6701,315
2021,6702,315
2021,6703,315
2021,6704,315
2021,6705,315
2021,6706,314.916
2021,6707,311.2305
2021,6708,301.35
2021,6709,294.021
2021,6710,294
2021,6711,313.887
2021,6712,315
2021,6713,315
2021,6714,315
2021,6715,334.9815
2021,6716,315
2021,6717,315
2021,6718,314.895
2021,6719,245.196
2021,6720,236.9115
2021,6721,226.8735
2021,6722,218.1375
2021,6723,204.75
2021,6724,210
2021,6725,245.133
2021,6726,281.274
2021,6727,298.557
2021,6728,273
2021,6729,241.752
2021,6730,221.886
2021,6731,202.23
2021,6732,198.24
2021,6733,199.5
2021,6734,198.03
2021,6735,201.915
2021,6736,235.0845
2021,6737,262.5
2021,6738,283.185
2021,6739,304.5
2021,6740,294
2021,6741,257.1975
2021,6742,236.082
2021,6743,259.014
2021,6744,252
2021,6745,246.6345
2021,6746,241.941
2021,6747,231
2021,6748,231
2021,6749,234.1605
2021,6750,253.3335
2021,6751,259.707
2021,6752,262.038
2021,6753,241.5
2021,6754,226.863
2021,6755,226.863
2021,6756,226.863
2021,6757,224.679
2021,6758,194.25
2021,6759,185.766
2021,6760,210
2021,6761,240.66
2021,6762,264.936
2021,6763,267.1725
2021,6764,263.382
2021,6765,245.49
2021,6766,211.239
2021,6767,185.0835
2021,6768,184.3695
2021,6769,168
2021,6770,167.9895
2021,6771,157.5
2021,6772,157.689
2021,6773,167.9895
2021,6774,172.1895
2021,6775,177.5655
2021,6776,167.9895
2021,6777,157.5
2021,6778,141.8235
2021,6779,148.554
2021,6780,168
2021,6781,178.5
2021,6782,145.95
2021,6783,145.95
2021,6784,183.7395
2021,6785,226.863
2021,6786,252.5985
2021,6787,264.18
2021,6788,262.5
2021,6789,241.941
2021,6790,201.6735
2021,6791,156.597
2021,6792,148.5855
2021,6793,131.2605
2021,6794,131.2605
2021,6795,140.175
2021,6796,153.468
2021,6797,186.0495
2021,6798,236.8485
2021,6799,238.14
2021,6800,237.6045
2021,6801,224.637
2021,6802,197.232
2021,6803,186.1335
2021,6804,183.7605
2021,6805,176.4
2021,6806,158.802
2021,6807,162.477
2021,6808,201.7365
2021,6809,239.4
2021,6810,252.5985
2021,6811,253.3335
2021,6812,245.1225
2021,6813,221.403
2021,6814,185.85
2021,6815,184.9365
2021,6816,184.3065
2021,6817,180.6
2021,6818,179.466
2021,6819,179.466
2021,6820,179.466
